StationID,Date,Type,Value,Ignore1,Ignore2,Ignore3,Ignore4,Latitude,Longitude,Elevation,State,Station,Ignore5,Ignore6
US1NYDL0025,20151229,SNWD,25,,,N,,42.3523,-74.5783,676.7,NY,HOBART 4.8 ESE,,,
US1NYDL0028,20151229,SNWD,23,,,N,,42.2378,-74.5234,760.8,NY,FLEISCHMANNS 5.7 N,,,
US1NYDT0004,20151229,SNWD,20,,,N,,41.5535,-73.7863,85.0,NY,HOPEWELL JUNCTION 2.4 SSE,,,
US1NYDT0005,20151229,SNWD,25,,,N,,41.5880,-73.8922,70.4,NY,WAPPINGERS FALLS 1.6 ESE,,,
US1NYDT0008,20151229,SNWD,28,,,N,,41.7523,-73.6488,312.1,NY,MILLBROOK 3.2 SE,,,
US1NYDT0012,20151229,SNWD,25,,,N,,41.6846,-73.7205,197.5,NY,LAGRANGEVILLE 3.4 NE,,,
US1NYER0007,20151229,SNWD,25,,,N,,42.9693,-78.6879,214.0,NY,WILLIAMSVILLE 2.7 E,,,
US1NYER0050,20151229,SNWD,13,,,N,,42.7675,-78.6158,280.1,NY,EAST AURORA 0.1 ENE,,,
US1NYER0051,20151229,SNWD,25,,,N,,43.0210,-78.6289,191.1,NY,CLARENCE CENTER 0.9 N,,,
US1NYER0053,20151229,SNWD,13,,,N,,42.8360,-78.7897,185.9,NY,WEST SENECA 1.9 W,,,
US1NYER0054,20151229,SNWD,30,,,N,,43.0225,-78.7190,178.0,NY,EAST AMHERST 1.2 WNW,,,
US1NYER0059,20151229,SNWD,25,,,N,,42.9632,-78.8669,186.5,NY,KENMORE 0.3 ESE,,,
US1NYER0060,20151229,SNWD,13,,,N,,42.7766,-78.8444,192.0,NY,BLASDELL 1.5 SSW,,,
US1NYER0063,20151229,SNWD,10,,,N,,42.6020,-78.6391,430.1,NY,GLENWOOD 1.5 SE,,,
US1NYER0065,20151229,SNWD,0,T,,N,,42.6547,-78.7201,475.8,NY,BOSTON 1.5 NE,,,
US1NYER0072,20151229,SNWD,25,,,N,,43.0137,-78.8296,173.7,NY,TONAWANDA 3.1 NE,,,
US1NYER0075,20151229,SNWD,25,,,N,,42.8194,-78.6214,265.8,NY,ELMA CENTER 0.7 SE,,,
US1NYER0077,20151229,SNWD,25,,,N,,42.6509,-78.6106,502.9,NY,COLDEN 2.4 ENE,,,
US1NYER0096,20151229,SNWD,0,T,,N,,42.8100,-78.6813,254.5,NY,ELMA 2.7 WSW,,,
US1NYER0098,20151229,SNWD,25,,,N,,43.0521,-78.7643,176.8,NY,AMHERST 5.4 NNE,,,
US1NYER0102,20151229,SNWD,25,,,N,,42.9412,-78.7193,214.3,NY,CHEEKTOWAGA 2.7 NE,,,
US1NYER0104,20151229,SNWD,25,,,N,,42.9942,-78.7526,179.5,NY,WILLIAMSVILLE 2.2 NNW,,,
US1NYER0109,20151229,SNWD,13,,,N,,42.9864,-78.8706,188.7,NY,BUFFALO 6.7 N,,,
US1NYER0113,20151229,SNWD,25,,,N,,42.8370,-78.7433,198.4,NY,WEST SENECA 0.4 E,,,
US1NYER0116,20151229,SNWD,13,,,N,,42.8718,-78.5546,249.9,NY,ALDEN 3.6 WSW,,,
US1NYES0001,20151229,SNWD,127,,,N,,44.3049,-73.9864,578.8,NY,LAKE PLACID 1.5 N,,,
US1NYES0006,20151229,SNWD,107,,,N,,43.8335,-73.8978,459.3,NY,OLMSTEDVILLE 4.6 NNE,,,
US1NYES0007,20151229,SNWD,127,,,N,,44.4950,-73.4711,160.9,NY,KEESEVILLE 0.8 SE,,,
US1NYGN0006,20151229,SNWD,25,,,N,,42.9989,-78.0483,274.0,NY,STAFFORD 1.8 NE,,,
US1NYGR0005,20151229,SNWD,25,,,N,,42.4429,-73.7866,12.2,NY,NEW BALTIMORE 0.2 SE,,,
US1NYGR0006,20151229,SNWD,38,,,N,,42.3605,-73.9835,229.8,NY,FREEHOLD 3.4 E,,,
US1NYGR0007,20151229,SNWD,25,,,N,,42.4140,-74.0090,248.7,NY,GREENVILLE 0.7 E,,,
US1NYHM0006,20151229,SNWD,76,,,N,,43.9715,-74.4200,506.6,NY,LONG LAKE 0.1 SSE,,,
US1NYHR0012,20151229,SNWD,76,,,N,,43.1232,-74.7974,312.7,NY,DOLGEVILLE 1.9 NW,,,
US1NYJF0011,20151229,SNWD,127,,,N,,43.9616,-75.6271,238.7,NY,CARTHAGE 2.0 SW,,,
US1NYLV0001,20151229,SNWD,13,,,N,,42.5321,-77.7554,462.1,NY,DANSVILLE 3.6 WSW,,,
US1NYLV0005,20151229,SNWD,25,,,N,,42.5680,-77.6790,458.7,NY,DANSVILLE 1.0 ENE,,,
US1NYMD0009,20151229,SNWD,38,,,N,,42.7398,-75.5520,329.2,NY,EARLVILLE 0.4 W,,,
US1NYMD0010,20151229,SNWD,58,,,N,,42.9000,-75.8114,445.9,NY,CAZENOVIA 2.9 SE,,,
US1NYMD0014,20151229,SNWD,38,,,N,,42.9534,-75.6117,307.5,NY,MUNNSVILLE 2.0 SW,,,
US1NYMD0016,20151229,SNWD,25,,,N,,43.0330,-75.8348,208.2,NY,CHITTENANGO 2.1 ESE,,,
US1NYMD0022,20151229,SNWD,38,,,N,,43.0801,-75.6686,172.2,NY,ONEIDA 0.4 NW,,,
US1NYMR0015,20151229,SNWD,0,,,N,,43.2161,-77.9525,117.7,NY,BROCKPORT 0.6 WNW,,,
US1NYMR0024,20151229,SNWD,38,,,N,,43.2479,-77.4966,94.2,NY,WEBSTER 4.4 WNW,,,
US1NYMR0026,20151229,SNWD,13,,,N,,43.2099,-77.4851,125.0,NY,WEBSTER 3.2 W,,,
US1NYMR0044,20151229,SNWD,25,,,N,,43.1677,-77.5449,125.0,NY,ROCHESTER 3.6 E,,,
US1NYNG0002,20151229,SNWD,20,,,N,,43.0573,-78.8617,176.2,NY,NORTH TONAWANDA 1.0 NNE,,,
US1NYNG0011,20151229,SNWD,0,,,N,,43.0961,-79.0281,178.9,NY,NIAGARA FALLS 0.7 WNW,,,
US1NYNG0022,20151229,SNWD,38,,,N,,43.0830,-78.9046,176.2,NY,NIAGARA FALLS 5.7 E,,,
US1NYOD0001,20151229,SNWD,38,,,N,,43.4783,-75.1696,440.4,NY,BOONVILLE 8.0 E,,,
US1NYOD0002,20151229,SNWD,64,,,N,,43.3733,-75.5384,335.3,NY,POINT ROCK 0.6 SE,,,
US1NYOD0007,20151229,SNWD,64,,,N,,43.2363,-75.2858,179.8,NY,HOLLAND PATENT 1.5 WSW,,,
US1NYOD0011,20151229,SNWD,25,,,N,,43.0859,-75.5423,187.1,NY,VERNON 0.4 NNW,,,
US1NYOD0019,20151229,SNWD,46,,,N,,43.0618,-75.2899,211.8,NY,NEW HARTFORD 0.8 S,,,
US1NYOD0023,20151229,SNWD,51,,,N,,43.1712,-75.6828,120.1,NY,DURHAMVILLE 3.5 NNW,,,
US1NYOD0042,20151229,SNWD,38,,,N,,43.1002,-75.3294,167.0,NY,WHITESBORO 2.3 SW,,,
US1NYOD0043,20151229,SNWD,89,,,N,,43.2471,-75.2775,237.4,NY,HOLLAND PATENT 1.1 WNW,,,
US1NYOG0002,20151229,SNWD,25,,,N,,43.0333,-76.1000,192.0,NY,DE WITT 1.4 WSW,,,
US1NYOG0006,20151229,SNWD,25,,,N,,43.1167,-76.2667,129.5,NY,VILLAGE GREEN 2.6 ESE,,,
US1NYOG0010,20151229,SNWD,25,,,N,,43.0396,-76.3283,247.5,NY,CAMILLUS 1.0 W,,,
US1NYOG0012,20151229,SNWD,48,,,N,,43.2000,-76.2600,115.8,NY,CLAY 4.6 NW,,,
US1NYOS0003,20151229,SNWD,38,,,N,,43.4437,-76.4052,139.0,NY,OSWEGO 5.0 ESE,,,
US1NYOS0015,20151229,SNWD,51,,,N,,43.3977,-76.4796,107.0,NY,MINETTO 0.1 SE,,,
US1NYOS0020,20151229,SNWD,51,,,N,,43.3165,-76.4185,121.0,NY,FULTON 0.2 W,,,
US1NYOS0021,20151229,SNWD,64,,,N,,43.5700,-76.1195,87.5,NY,PULASKI 0.5 NE,,,
US1NYOT0004,20151229,SNWD,38,,,N,,42.8167,-75.2333,323.1,NY,BRIDGEWATER 4.3 SSE,,,
US1NYOT0009,20151229,SNWD,51,,,N,,42.8525,-74.9775,411.5,NY,RICHFIELD SPRINGS 0.5 ESE,,,
US1NYOT0011,20151229,SNWD,25,,,N,,42.6599,-75.0500,406.9,NY,HARTWICK,,,
US1NYOT0024,20151229,SNWD,51,,,N,,42.6222,-74.6733,443.2,NY,EAST WORCESTER 0.1 SW,,,
US1NYPT0002,20151229,SNWD,25,,,N,,41.4807,-73.8911,260.3,NY,BEACON 4.2 ESE,,,
US1NYRN0001,20151229,SNWD,25,,,N,,42.6391,-73.5698,192.9,NY,AVERILL PARK 0.9 WNW,,,
US1NYSF0016,20151229,SNWD,0,,,N,,40.9234,-73.3305,25.6,NY,NORTHPORT 1.6 NNE,,,
US1NYSH0003,20151229,SNWD,51,,,N,,42.5973,-74.5931,647.4,NY,SUMMIT 1.3 NNW,,,
US1NYSL0006,20151229,SNWD,132,,,N,,44.6115,-74.9719,171.0,NY,HANNAWA FALLS 0.1 SW,,,
US1NYSL0010,20151229,SNWD,140,,,N,,44.6900,-75.4920,85.0,NY,OGDENSBURG 1.6 SW,,,
US1NYSR0004,20151229,SNWD,64,,,N,,43.0603,-73.7801,94.5,NY,SARATOGA SPRINGS 0.5 S,,,
US1NYSR0016,20151229,SNWD,38,,,N,,42.9900,-73.8000,110.6,NY,BALLSTON SPA 2.9 ESE,,,
US1NYSR0029,20151229,SNWD,61,,,N,,42.8213,-73.7855,88.1,NY,CLIFTON PARK 2.7 S,,,
US1NYST0003,20151229,SNWD,13,,,N,,42.0567,-77.0485,527.3,NY,SOUTH CORNING 4.7 S,,,
US1NYST0004,20151229,SNWD,13,,,N,,42.1404,-76.9703,285.0,NY,BIG FLATS 2.0 W,,,
US1NYSV0005,20151229,SNWD,25,,,N,,41.6326,-74.5604,474.6,NY,ROCK HILL 2.0 NE,,,
US1NYSY0001,20151229,SNWD,13,,,N,,42.3907,-76.7176,426.1,NY,SMITH VALLEY 1.9 SE,,,
US1NYSY0012,20151229,SNWD,3,,,N,,42.4981,-76.8715,281.0,NY,DUNDEE 5.7 ESE,,,
US1NYTG0003,20151229,SNWD,13,,,N,,42.0500,-76.1167,277.4,NY,APALACHIN 3.0 ESE,,,
US1NYTG0005,20151229,SNWD,13,,,N,,42.3346,-76.1899,335.3,NY,BERKSHIRE 2.0 N,,,
US1NYTG0007,20151229,SNWD,13,,,N,,42.1167,-76.2833,332.2,NY,OWEGO 1.3 NW,,,
US1NYTG0015,20151229,SNWD,13,,,N,,42.3191,-76.2194,470.9,NY,BERKSHIRE 1.9 ENE,,,
US1NYTG0019,20151229,SNWD,18,,,N,,42.1246,-76.2213,359.4,NY,OWEGO 2.5 ENE,,,
US1NYTM0003,20151229,SNWD,8,,,N,,42.4317,-76.4886,198.1,NY,ITHACA 1.1 SE,,,
US1NYTM0004,20151229,SNWD,25,,,N,,42.5913,-76.3720,315.2,NY,GROTON 0.5 NW,,,
US1NYTM0005,20151229,SNWD,0,T,,N,,42.5253,-76.3218,327.1,NY,FREEVILLE 1.5 NE,,,
US1NYTM0006,20151229,SNWD,18,,,N,,42.3520,-76.3184,484.6,NY,CAROLINE CENTER 0.1 SE,,,
US1NYTM0018,20151229,SNWD,13,,,N,,42.4191,-76.3733,353.9,NY,EAST ITHACA 4.7 E,,,
US1NYUL0001,20151229,SNWD,25,,,N,,41.9286,-74.0195,57.9,NY,KINGSTON 1.1 W,,,
US1NYUL0003,20151229,SNWD,38,,,N,,41.8809,-74.0574,54.3,NY,ROSENDALE VILLAGE 2.4 NNE,,,
US1NYUL0004,20151229,SNWD,46,,,N,,42.0181,-74.0151,94.2,NY,RUBY 0.5 NE,,,
US1NYUL0016,20151229,SNWD,43,,,N,,41.8608,-74.1075,90.8,NY,ROSENDALE VILLAGE 1.8 WNW,,,
US1NYWC0006,20151229,SNWD,25,,,N,,41.3003,-73.5700,151.5,NY,SOUTH SALEM 2.1 NW,,,
US1NYWN0018,20151229,SNWD,25,,,N,,43.0520,-77.2570,157.3,NY,MACEDON 2.6 ESE,,,
US1NYYT0006,20151229,SNWD,13,,,N,,42.5110,-76.9155,157.6,NY,DUNDEE 3.3 ESE,,,
US1NYYT0008,20151229,SNWD,25,,,N,,42.6539,-77.2660,286.5,NY,MIDDLESEX 3.5 S,,,
US1OHBT0001,20151229,SNWD,0,,,N,,39.3933,-84.4770,213.1,OH,HAMILTON 4.7 E,,,
US1OHBT0018,20151229,SNWD,0,,,N,,39.5515,-84.5840,296.6,OH,SOMERVILLE 3.0 ESE,,,
US1OHCK0001,20151229,SNWD,0,,,N,,39.9420,-83.8051,303.9,OH,SPRINGFIELD 1.1 NNW,,,
US1OHCM0007,20151229,SNWD,0,,,N,,39.0212,-84.2186,269.4,OH,AMELIA 0.3 SSW,,,
US1OHCN0006,20151229,SNWD,0,,,N,,39.4420,-83.8988,310.6,OH,WILMINGTON 3.6 W,,,
US1OHCW0003,20151229,SNWD,0,,,N,,40.8146,-82.9848,303.9,OH,BUCYRUS 1.0 NW,,,
US1OHCY0004,20151229,SNWD,0,,,N,,41.5640,-81.5009,256.9,OH,RICHMOND HEIGHTS 0.4 NNE,,,
US1OHCY0016,20151229,SNWD,0,,,N,,41.3677,-81.7018,335.3,OH,PARMA 1.8 SE,,,
US1OHCY0024,20151229,SNWD,0,,,N,,41.4088,-81.7448,254.8,OH,PARMA 1.9 NNW,,,
US1OHCY0034,20151229,SNWD,0,,,N,,41.5007,-81.5526,303.3,OH,UNIVERSITY HEIGHTS 1.0 WNW,,,
US1OHDL0010,20151229,SNWD,0,,,N,,40.2001,-82.7732,0.0,OH,SUNBURY 5.7 ESE,,,
US1OHDR0001,20151229,SNWD,0,,,N,,40.1526,-84.4613,303.9,OH,BRADFORD 2.3 NW,,,
US1OHFR0022,20151229,SNWD,0,,,N,,39.9561,-83.1592,282.2,OH,GALLOWAY 3.1 N,,,
US1OHGG0004,20151229,SNWD,0,,,N,,41.5903,-81.0480,377.3,OH,MONTVILLE 1.2 SSE,,,
US1OHGG0007,20151229,SNWD,0,,,N,,41.4644,-81.0652,35.7,OH,MIDDLEFIELD 0.6 NE,,,
US1OHHM0005,20151229,SNWD,0,,,N,,39.1448,-84.6078,267.3,OH,CHEVIOT 0.9 SSE,,,
US1OHLR0008,20151229,SNWD,0,,,N,,41.3763,-82.0992,216.4,OH,ELYRIA 0.4 SE,,,
US1OHMD0002,20151229,SNWD,0,,,N,,41.2498,-81.8133,342.0,OH,BRUNSWICK 0.5 NE,,,
US1OHPB0001,20151229,SNWD,0,,,N,,39.7647,-84.6338,321.9,OH,EATON 1.0 N,,,
US1OHPT0010,20151229,SNWD,0,,,N,,41.2008,-81.3389,330.4,OH,KENT 3.6 NE,,,
US1OHSM0005,20151229,SNWD,0,,,N,,41.1623,-81.5037,303.0,OH,CUYAHOGA FALLS 1.1 ESE,,,
US1OHSN0003,20151229,SNWD,0,,,N,,41.0589,-83.1127,254.2,OH,TIFFIN 5.2 SE,,,
US1OHTR0004,20151229,SNWD,0,,,N,,41.1977,-80.9721,275.2,OH,NEWTON FALLS 0.6 N,,,
US1OHTS0001,20151229,SNWD,0,,,N,,40.5507,-81.5640,285.0,OH,DOVER 4.6 WNW,,,
US1OHWR0014,20151229,SNWD,0,,,N,,39.4202,-84.1493,283.2,OH,LEBANON 3.4 E,,,
US1OKBL0001,20151229,SNWD,64,,,N,,35.6848,-98.4744,531.0,OK,GEARY 9.8 WNW,,,
US1OKCK0008,20151229,SNWD,51,,,N,,35.9850,-96.6053,273.4,OK,DRUMRIGHT 0.6 SW,,,
US1OKCV0012,20151229,SNWD,0,T,,N,,35.2392,-97.4904,360.0,OK,NORMAN 3.1 WNW,,,
US1OKCV0045,20151229,SNWD,0,T,,N,,35.1937,-97.4706,348.4,OK,NORMAN 2.7 SW,,,
US1OKCV0053,20151229,SNWD,25,,,N,,35.3389,-97.4557,368.2,OK,MOORE 1.3 ENE,,,
US1OKCV0079,20151229,SNWD,13,,,N,,35.1833,-97.4028,358.7,OK,NORMAN 3.4 SE,,,
US1OKCV0080,20151229,SNWD,13,,,N,,35.0697,-97.1605,335.0,OK,LEXINGTON 10.7 ENE,,,
US1OKCV0092,20151229,SNWD,13,,,N,,35.2146,-97.3886,371.6,OK,HALL PARK 2.0 SSE,,,
US1OKCV0109,20151229,SNWD,13,,,N,,35.2084,-97.4710,352.0,OK,NORMAN 2.0 WSW,,,
US1OKKN0002,20151229,SNWD,38,,,N,,35.7317,-97.9711,372.5,OK,OKARCHE 0.4 NE,,,
US1OKLG0006,20151229,SNWD,13,,,N,,35.8930,-97.4424,281.0,OK,GUTHRIE 3.7 NNW,,,
US1OKOK0046,20151229,SNWD,43,,,N,,35.6393,-97.2916,322.8,OK,JONES 5.0 N,,,
US1OKOK0048,20151229,SNWD,20,,,N,,35.4774,-97.2887,355.7,OK,CHOCTAW 1.4 WSW,,,
US1OKOS0004,20151229,SNWD,13,,,N,,36.3350,-96.0975,245.1,OK,SPERRY 6.7 WNW,,,
US1OKOS0012,20151229,SNWD,13,,,N,,36.1758,-96.1984,282.5,OK,SAND SPRINGS 4.6 WNW,,,
US1OKPH0001,20151229,SNWD,0,,,N,,34.1649,-95.5431,169.8,OK,ANTLERS 6.3 SE,,,
US1OKPY0010,20151229,SNWD,18,,,N,,36.1182,-96.7113,274.9,OK,YALE 0.6 WNW,,,
US1OKRG0003,20151229,SNWD,13,,,N,,36.3297,-95.7367,235.0,OK,CLAREMORE 6.6 W,,,
US1OKRG0011,20151229,SNWD,25,,,N,,36.3043,-95.7542,204.8,OK,CLAREMORE 7.5 W,,,
US1OKTL0028,20151229,SNWD,25,,,N,,36.0114,-95.8097,217.9,OK,BROKEN ARROW 2.2 SW,,,
US1OKTL0030,20151229,SNWD,13,,,N,,36.0256,-95.8107,211.5,OK,BROKEN ARROW 1.5 WSW,,,
US1OKTL0032,20151229,SNWD,13,,,N,,35.9495,-96.0023,221.9,OK,GLENPOOL 0.6 S,,,
US1OKTL0035,20151229,SNWD,10,,,N,,36.1483,-95.8618,195.4,OK,TULSA 3.4 ENE,,,
US1OKTL0042,20151229,SNWD,13,,,N,,36.1003,-95.8136,235.6,OK,BROKEN ARROW 4.6 NNW,,,
US1OKWS0004,20151229,SNWD,25,,,N,,36.6817,-95.9891,218.2,OK,OCHELATA 5.6 N,,,
US1ORBN0013,20151229,SNWD,0,,,N,,44.6383,-123.5772,263.0,OR,BLODGETT 1 N,,,
US1ORBN0032,20151229,SNWD,0,,,N,,44.5464,-123.2592,71.3,OR,CORVALLIS 1.9 SSE,,,
US1ORBN0036,20151229,SNWD,0,,,N,,44.6911,-123.1483,72.8,OR,NORTH ALBANY 2.7 NW,,,
US1ORCB0010,20151229,SNWD,0,T,,N,,45.8802,-123.2946,228.9,OR,VERNONIA 5.4 WNW,,,
US1ORCC0064,20151229,SNWD,102,,,N,,45.3483,-121.9466,420.3,OR,MOUNT HOOD VILLAGE 1.7 ESE,,,
US1ORCC0066,20151229,SNWD,0,,,N,,45.4340,-122.5036,180.4,OR,HAPPY VALLEY 1.7 ESE,,,
US1ORCC0067,20151229,SNWD,0,,,N,,45.0424,-122.6011,308.2,OR,MOLALLA 7.5 S,,,
US1ORCK0001,20151229,SNWD,216,,,N,,44.1214,-119.8480,1204.6,OR,PAULINA 6.0 ESE,,,
US1ORCK0004,20151229,SNWD,13,,,N,,44.3224,-120.9120,896.1,OR,PRINEVILLE 4 NW,,,
US1ORCK0005,20151229,SNWD,0,T,,N,,44.3223,-120.7946,916.8,OR,PRINEVILLE 2.6 ENE,,,
US1ORCY0001,20151229,SNWD,0,,,N,,42.0707,-124.2102,20.4,OR,BROOKINGS 4.2 ENE,,,
US1ORDG0012,20151229,SNWD,0,T,,N,,43.3087,-122.9396,496.2,OR,IDLEYLD PARK 4 ESE,,,
US1ORDG0046,20151229,SNWD,0,,,N,,43.1923,-123.4387,317.0,OR,ROSEBURG 4.5 WSW,,,
US1ORDS0001,20151229,SNWD,0,T,,N,,44.3358,-121.1997,877.2,OR,REDMOND 5.4 NNW,,,
US1ORDS0017,20151229,SNWD,191,,,N,,44.0704,-121.3568,1154.0,OR,BEND 2.3 WNW,,,
US1ORDS0029,20151229,SNWD,38,,,N,,44.0598,-121.3394,1127.5,OR,BEND 1.5 WSW,,,
US1ORDS0033,20151229,SNWD,25,,,N,,44.0403,-121.3110,1126.5,OR,BEND 1.8 S,,,
US1ORDS0035,20151229,SNWD,76,,,N,,44.3061,-121.5825,986.0,OR,SISTERS 2.0 WNW,,,
US1ORDS0043,20151229,SNWD,0,,,N,,44.2516,-121.2066,947.6,OR,REDMOND 1.8 WSW,,,
US1ORGL0002,20151229,SNWD,64,,,N,,45.2583,-120.1645,841.9,OR,CONDON 1.8 NNE,,,
US1ORHR0002,20151229,SNWD,165,,,N,,45.5583,-121.5528,478.5,OR,PARKDALE 3.5 NE,,,
US1ORHR0005,20151229,SNWD,292,,,N,,45.5704,-121.5541,472.1,OR,HOOD RIVER 9.8 S,,,
US1ORHR0007,20151229,SNWD,13,,,N,,45.7003,-121.5321,160.6,OR,HOOD RIVER 0.8 SW,,,
US1ORJC0002,20151229,SNWD,0,,,N,,42.1794,-122.6764,634.6,OR,ASHLAND 1.4 ESE,,,
US1ORJC0005,20151229,SNWD,0,T,,N,,42.1783,-122.6881,667.5,OR,ASHLAND 1 SE,,,
US1ORJC0013,20151229,SNWD,0,T,,N,,42.1944,-122.7185,602.9,OR,ASHLAND 1 WNW,,,
US1ORJC0016,20151229,SNWD,51,,,N,,42.6980,-122.6240,633.1,OR,PROSPECT 7 SW,,,
US1ORJC0025,20151229,SNWD,0,,,N,,42.1753,-122.6572,619.0,OR,ASHLAND 2.4 ESE,,,
US1ORJC0026,20151229,SNWD,0,,,N,,42.4334,-122.9869,431.9,OR,CENTRAL POINT 5.7 NW,,,
US1ORJC0027,20151229,SNWD,0,T,,N,,42.2763,-123.1386,520.9,OR,JACKSONVILLE 8.9 WSW,,,
US1ORJC0038,20151229,SNWD,0,,,N,,42.2742,-122.8941,518.8,OR,MEDFORD 5.0 SSW,,,
US1ORJC0062,20151229,SNWD,38,,,N,,42.5069,-123.0890,598.3,OR,GOLD HILL 5.4 NNW,,,
US1ORJC0076,20151229,SNWD,30,,,N,,42.5950,-123.1789,463.3,OR,ROGUE RIVER 11.0 N,,,
US1ORJC0086,20151229,SNWD,0,T,,N,,42.2771,-122.8870,547.7,OR,MEDFORD 4.7 SSW,,,
US1ORJF0001,20151229,SNWD,0,T,,N,,44.7203,-121.1736,727.3,OR,MADRAS 6.6 NNW,,,
US1ORJF0005,20151229,SNWD,0,T,,N,,44.4495,-121.2943,856.8,OR,TERREBONNE 9.4 NW,,,
US1ORJS0010,20151229,SNWD,0,,,N,,42.3573,-123.2900,489.5,OR,GRANTS PASS 6.1 SSE,,,
US1ORKL0004,20151229,SNWD,89,,,N,,42.1568,-121.6353,1251.5,OR,KLAMATH FALLS 8 SE,,,
US1ORKL0005,20151229,SNWD,292,,,N,,42.2097,-121.7069,1307.6,OR,KLAMATH FALLS 3.4 ESE,,,
US1ORLA0007,20151229,SNWD,0,,,N,,44.0975,-123.0936,119.2,OR,EUGENE 3.2 NNE,,,
US1ORLA0017,20151229,SNWD,0,,,N,,44.0511,-123.0359,140.5,OR,SPRINGFIELD 2.9 W,,,
US1ORLA0025,20151229,SNWD,0,,,N,,44.1261,-122.9139,157.9,OR,SPRINGFIELD 5.9 NNE,,,
US1ORLA0041,20151229,SNWD,0,,,N,,44.0528,-123.0331,151.5,OR,SPRINGFIELD 2.8 W,,,
US1ORLA0051,20151229,SNWD,0,,,N,,44.0231,-123.1403,249.0,OR,EUGENE 2.5 SW,,,
US1ORLA0065,20151229,SNWD,0,,,N,,44.0390,-122.8500,365.8,OR,SPRINGFIELD 6.4 E,,,
US1ORLA0076,20151229,SNWD,0,,,N,,43.9956,-124.1150,20.7,OR,FLORENCE 0.9 NW,,,
US1ORLA0077,20151229,SNWD,203,,,N,,43.7997,-122.4156,720.2,OR,OAKRIDGE 4.6 NE,,,
US1ORLA0169,20151229,SNWD,0,,,N,,44.0826,-123.4309,135.0,OR,ELMIRA 3.9 WNW,,,
US1ORLK0007,20151229,SNWD,38,,,N,,42.6943,-120.5487,1335.6,OR,PAISLEY 0.2 WNW,,,
US1ORLN0003,20151229,SNWD,0,,,N,,44.6110,-123.0853,69.5,OR,ALBANY 0.5 SE,,,
US1ORLN0006,20151229,SNWD,0,,,N,,44.3968,-122.6840,196.9,OR,SWEET HOME 1.0 ESE,,,
US1ORLN0012,20151229,SNWD,0,,,N,,44.7571,-122.6245,518.2,OR,LYONS 1.6 SSW,,,
US1ORLN0016,20151229,SNWD,0,,,N,,44.5164,-122.9171,109.1,OR,LEBANON 1.4 SSW,,,
US1ORLN0020,20151229,SNWD,89,,,N,,44.7475,-122.6069,507.8,OR,LYONS 2.1 S,,,
US1ORLN0042,20151229,SNWD,0,,,N,,44.6022,-123.0844,72.5,OR,ALBANY 1.1 SSE,,,
US1ORMH0003,20151229,SNWD,102,,,N,,44.2559,-117.5293,810.8,OR,BROGAN 0.9 NW,,,
US1ORMN0016,20151229,SNWD,0,,,N,,44.8353,-122.6836,331.9,OR,STAYTON 6 ENE,,,
US1ORMN0044,20151229,SNWD,0,,,N,,44.8745,-123.0444,138.7,OR,SALEM 3.6 SSW,,,
US1ORMT0002,20151229,SNWD,0,T,,N,,45.5276,-122.2880,173.7,OR,TROUTDALE 5.0 E,,,
US1ORMT0015,20151229,SNWD,0,,,N,,45.4681,-122.6813,98.5,OR,PORTLAND 7 SW,,,
US1ORMT0020,20151229,SNWD,0,,,N,,45.5109,-122.3133,128.3,OR,TROUTDALE 4.2 ESE,,,
US1ORPK0031,20151229,SNWD,0,,,N,,44.7591,-123.2325,107.3,OR,MONMOUTH 6.3 S,,,
US1ORUM0001,20151229,SNWD,13,,,N,,45.6634,-118.7897,373.7,OR,PENDLETON 0.5 SSW,,,
US1ORUM0011,20151229,SNWD,13,,,N,,45.6745,-118.8079,349.3,OR,PENDLETON 1.0 WNW,,,
US1ORUM0019,20151229,SNWD,0,T,,N,,45.7421,-119.1940,195.1,OR,ECHO 0.1 E,,,
US1ORUN0001,20151229,SNWD,432,,,N,,45.7056,-117.9083,875.7,OR,ELGIN 9.8 N,,,
US1ORWL0001,20151229,SNWD,165,,,N,,45.3495,-117.2260,1289.9,OR,JOSEPH 0.2 SSE,,,
US1ORWL0006,20151229,SNWD,114,,,N,,45.4737,-117.3826,1047.6,OR,LOSTINE 2.4 ESE,,,
US1ORWS0007,20151229,SNWD,0,,,N,,45.4788,-122.7692,78.0,OR,RALEIGH HILLS 0.8 WSW,,,
US1ORWS0030,20151229,SNWD,0,,,N,,45.3684,-122.7664,84.4,OR,TUALATIN 0.6 SSE,,,
US1ORWS0031,20151229,SNWD,0,,,N,,45.4662,-122.8088,88.1,OR,BEAVERTON 0.7 SSE,,,
US1ORWS0060,20151229,SNWD,0,,,N,,45.4060,-122.8780,38.1,OR,BEAVERTON 5.6 SSW,,,
US1ORYM0001,20151229,SNWD,0,,,N,,45.4000,-123.1830,89.9,OR,GASTON 3.2 SW,,,
US1PAAD0003,20151229,SNWD,0,,,N,,40.0014,-77.1089,189.6,PA,YORK SPRINGS 0.7 SE,,,
US1PABD0001,20151229,SNWD,0,,,N,,39.9539,-78.3609,415.1,PA,EVERETT 4.1 S,,,
US1PABD0004,20151229,SNWD,0,,,N,,39.7811,-78.4334,365.2,PA,RAINSBURG 9.0 SSE,,,
