StationID,Date,Type,Value,Ignore1,Ignore2,Ignore3,Ignore4,Latitude,Longitude,Elevation,State,Station,Ignore5,Ignore6
US1NYMD0009,20151230,SNWD,13,,,N,,42.7398,-75.5520,329.2,NY,EARLVILLE 0.4 W,,,
US1NYMD0010,20151230,SNWD,33,,,N,,42.9000,-75.8114,445.9,NY,CAZENOVIA 2.9 SE,,,
US1NYMD0014,20151230,SNWD,25,,,N,,42.9534,-75.6117,307.5,NY,MUNNSVILLE 2.0 SW,,,
US1NYMD0022,20151230,SNWD,25,,,N,,43.0801,-75.6686,172.2,NY,ONEIDA 0.4 NW,,,
US1NYMR0021,20151230,SNWD,25,,,N,,43.0350,-77.4945,169.8,NY,PITTSFORD 4.0 SSE,,,
US1NYMR0029,20151230,SNWD,0,T,,N,,43.2199,-77.9124,147.2,NY,BROCKPORT 1.5 ENE,,,
US1NYNG0002,20151230,SNWD,13,,,N,,43.0573,-78.8617,176.2,NY,NORTH TONAWANDA 1.0 NNE,,,
US1NYNG0011,20151230,SNWD,0,,,N,,43.0961,-79.0281,178.9,NY,NIAGARA FALLS 0.7 WNW,,,
US1NYOD0001,20151230,SNWD,38,,,N,,43.4783,-75.1696,440.4,NY,BOONVILLE 8.0 E,,,
US1NYOD0002,20151230,SNWD,51,,,N,,43.3733,-75.5384,335.3,NY,POINT ROCK 0.6 SE,,,
US1NYOD0007,20151230,SNWD,38,,,N,,43.2363,-75.2858,179.8,NY,HOLLAND PATENT 1.5 WSW,,,
US1NYOD0011,20151230,SNWD,25,,,N,,43.0859,-75.5423,187.1,NY,VERNON 0.4 NNW,,,
US1NYOD0019,20151230,SNWD,25,,,N,,43.0618,-75.2899,211.8,NY,NEW HARTFORD 0.8 S,,,
US1NYOD0023,20151230,SNWD,51,,,N,,43.1712,-75.6828,120.1,NY,DURHAMVILLE 3.5 NNW,,,
US1NYOD0042,20151230,SNWD,38,,,N,,43.1002,-75.3294,167.0,NY,WHITESBORO 2.3 SW,,,
US1NYOD0043,20151230,SNWD,25,,,N,,43.2471,-75.2775,237.4,NY,HOLLAND PATENT 1.1 WNW,,,
US1NYOG0002,20151230,SNWD,25,,,N,,43.0333,-76.1000,192.0,NY,DE WITT 1.4 WSW,,,
US1NYOG0006,20151230,SNWD,25,,,N,,43.1167,-76.2667,129.5,NY,VILLAGE GREEN 2.6 ESE,,,
US1NYOG0010,20151230,SNWD,13,,,N,,43.0396,-76.3283,247.5,NY,CAMILLUS 1.0 W,,,
US1NYOG0012,20151230,SNWD,25,,,N,,43.2000,-76.2600,115.8,NY,CLAY 4.6 NW,,,
US1NYOS0003,20151230,SNWD,13,,,N,,43.4437,-76.4052,139.0,NY,OSWEGO 5.0 ESE,,,
US1NYOS0015,20151230,SNWD,38,,,N,,43.3977,-76.4796,107.0,NY,MINETTO 0.1 SE,,,
US1NYOS0020,20151230,SNWD,38,,,N,,43.3165,-76.4185,121.0,NY,FULTON 0.2 W,,,
US1NYOS0021,20151230,SNWD,13,,,N,,43.5700,-76.1195,87.5,NY,PULASKI 0.5 NE,,,
US1NYOT0004,20151230,SNWD,25,,,N,,42.8167,-75.2333,323.1,NY,BRIDGEWATER 4.3 SSE,,,
US1NYOT0009,20151230,SNWD,51,,,N,,42.8525,-74.9775,411.5,NY,RICHFIELD SPRINGS 0.5 ESE,,,
US1NYPT0002,20151230,SNWD,25,,,N,,41.4807,-73.8911,260.3,NY,BEACON 4.2 ESE,,,
US1NYRN0001,20151230,SNWD,0,T,,N,,42.6391,-73.5698,192.9,NY,AVERILL PARK 0.9 WNW,,,
US1NYSC0016,20151230,SNWD,64,,,N,,42.8465,-73.8992,82.9,NY,NISKAYUNA 2.0 N,,,
US1NYSF0016,20151230,SNWD,0,,,N,,40.9234,-73.3305,25.6,NY,NORTHPORT 1.6 NNE,,,
US1NYSH0003,20151230,SNWD,25,,,N,,42.5973,-74.5931,647.4,NY,SUMMIT 1.3 NNW,,,
US1NYSL0006,20151230,SNWD,114,,,N,,44.6115,-74.9719,171.0,NY,HANNAWA FALLS 0.1 SW,,,
US1NYSL0010,20151230,SNWD,147,,,N,,44.6900,-75.4920,85.0,NY,OGDENSBURG 1.6 SW,,,
US1NYSR0004,20151230,SNWD,64,,,N,,43.0603,-73.7801,94.5,NY,SARATOGA SPRINGS 0.5 S,,,
US1NYSR0016,20151230,SNWD,38,,,N,,42.9900,-73.8000,110.6,NY,BALLSTON SPA 2.9 ESE,,,
US1NYSR0022,20151230,SNWD,89,,,N,,43.1268,-73.8786,183.8,NY,GREENFIELD CENTER 1.6 W,,,
US1NYST0003,20151230,SNWD,0,,,N,,42.0567,-77.0485,527.3,NY,SOUTH CORNING 4.7 S,,,
US1NYST0004,20151230,SNWD,0,T,,N,,42.1404,-76.9703,285.0,NY,BIG FLATS 2.0 W,,,
US1NYSV0005,20151230,SNWD,25,,,N,,41.6326,-74.5604,474.6,NY,ROCK HILL 2.0 NE,,,
US1NYSV0006,20151230,SNWD,13,,,N,,41.8500,-75.1333,267.9,NY,LONG EDDY,,,
US1NYSV0008,20151230,SNWD,3,,,N,,41.5739,-74.4871,163.7,NY,WURTSBORO 0.2 SSW,,,
US1NYSY0001,20151230,SNWD,0,T,,N,,42.3907,-76.7176,426.1,NY,SMITH VALLEY 1.9 SE,,,
US1NYSY0006,20151230,SNWD,0,,,N,,42.4177,-76.9425,434.3,NY,WATKINS GLEN 4.6 NW,,,
US1NYTG0003,20151230,SNWD,0,,,N,,42.0500,-76.1167,277.4,NY,APALACHIN 3.0 ESE,,,
US1NYTG0005,20151230,SNWD,0,T,,N,,42.3346,-76.1899,335.3,NY,BERKSHIRE 2.0 N,,,
US1NYTG0019,20151230,SNWD,0,,,N,,42.1246,-76.2213,359.4,NY,OWEGO 2.5 ENE,,,
US1NYTM0003,20151230,SNWD,0,T,,N,,42.4317,-76.4886,198.1,NY,ITHACA 1.1 SE,,,
US1NYTM0004,20151230,SNWD,0,T,,N,,42.5913,-76.3720,315.2,NY,GROTON 0.5 NW,,,
US1NYTM0005,20151230,SNWD,0,T,,N,,42.5253,-76.3218,327.1,NY,FREEVILLE 1.5 NE,,,
US1NYTM0006,20151230,SNWD,13,,,N,,42.3520,-76.3184,484.6,NY,CAROLINE CENTER 0.1 SE,,,
US1NYTM0018,20151230,SNWD,0,T,,N,,42.4191,-76.3733,353.9,NY,EAST ITHACA 4.7 E,,,
US1NYUL0001,20151230,SNWD,25,,,N,,41.9286,-74.0195,57.9,NY,KINGSTON 1.1 W,,,
US1NYUL0003,20151230,SNWD,25,,,N,,41.8809,-74.0574,54.3,NY,ROSENDALE VILLAGE 2.4 NNE,,,
US1NYUL0016,20151230,SNWD,38,,,N,,41.8608,-74.1075,90.8,NY,ROSENDALE VILLAGE 1.8 WNW,,,
US1NYWC0006,20151230,SNWD,13,,,N,,41.3003,-73.5700,151.5,NY,SOUTH SALEM 2.1 NW,,,
US1NYWN0018,20151230,SNWD,0,T,,N,,43.0520,-77.2570,157.3,NY,MACEDON 2.6 ESE,,,
US1NYYT0006,20151230,SNWD,0,,,N,,42.5110,-76.9155,157.6,NY,DUNDEE 3.3 ESE,,,
US1OHBT0018,20151230,SNWD,0,,,N,,39.5515,-84.5840,296.6,OH,SOMERVILLE 3.0 ESE,,,
US1OHCK0001,20151230,SNWD,0,,,N,,39.9420,-83.8051,303.9,OH,SPRINGFIELD 1.1 NNW,,,
US1OHCM0007,20151230,SNWD,0,,,N,,39.0212,-84.2186,269.4,OH,AMELIA 0.3 SSW,,,
US1OHCN0006,20151230,SNWD,0,,,N,,39.4420,-83.8988,310.6,OH,WILMINGTON 3.6 W,,,
US1OHCW0003,20151230,SNWD,0,,,N,,40.8146,-82.9848,303.9,OH,BUCYRUS 1.0 NW,,,
US1OHCY0004,20151230,SNWD,0,,,N,,41.5640,-81.5009,256.9,OH,RICHMOND HEIGHTS 0.4 NNE,,,
US1OHCY0016,20151230,SNWD,0,,,N,,41.3677,-81.7018,335.3,OH,PARMA 1.8 SE,,,
US1OHCY0024,20151230,SNWD,0,,,N,,41.4088,-81.7448,254.8,OH,PARMA 1.9 NNW,,,
US1OHCY0034,20151230,SNWD,0,,,N,,41.5007,-81.5526,303.3,OH,UNIVERSITY HEIGHTS 1.0 WNW,,,
US1OHDL0010,20151230,SNWD,0,,,N,,40.2001,-82.7732,0.0,OH,SUNBURY 5.7 ESE,,,
US1OHDR0001,20151230,SNWD,0,,,N,,40.1526,-84.4613,303.9,OH,BRADFORD 2.3 NW,,,
US1OHFR0022,20151230,SNWD,0,,,N,,39.9561,-83.1592,282.2,OH,GALLOWAY 3.1 N,,,
US1OHGG0007,20151230,SNWD,0,,,N,,41.4644,-81.0652,35.7,OH,MIDDLEFIELD 0.6 NE,,,
US1OHLC0010,20151230,SNWD,0,,,N,,40.1282,-82.5158,339.9,OH,GRANVILLE 4.0 N,,,
US1OHLR0008,20151230,SNWD,0,,,N,,41.3763,-82.0992,216.4,OH,ELYRIA 0.4 SE,,,
US1OHMD0002,20151230,SNWD,0,,,N,,41.2498,-81.8133,342.0,OH,BRUNSWICK 0.5 NE,,,
US1OHPB0001,20151230,SNWD,0,,,N,,39.7647,-84.6338,321.9,OH,EATON 1.0 N,,,
US1OHPT0010,20151230,SNWD,0,,,N,,41.2008,-81.3389,330.4,OH,KENT 3.6 NE,,,
US1OHSM0005,20151230,SNWD,0,,,N,,41.1623,-81.5037,303.0,OH,CUYAHOGA FALLS 1.1 ESE,,,
US1OHSN0003,20151230,SNWD,0,,,N,,41.0589,-83.1127,254.2,OH,TIFFIN 5.2 SE,,,
US1OHTR0004,20151230,SNWD,0,,,N,,41.1977,-80.9721,275.2,OH,NEWTON FALLS 0.6 N,,,
US1OHTS0001,20151230,SNWD,0,,,N,,40.5507,-81.5640,285.0,OH,DOVER 4.6 WNW,,,
US1OHWR0014,20151230,SNWD,0,,,N,,39.4202,-84.1493,283.2,OH,LEBANON 3.4 E,,,
US1OKCK0008,20151230,SNWD,38,,,N,,35.9850,-96.6053,273.4,OK,DRUMRIGHT 0.6 SW,,,
US1OKCV0012,20151230,SNWD,0,,,N,,35.2392,-97.4904,360.0,OK,NORMAN 3.1 WNW,,,
US1OKCV0053,20151230,SNWD,25,,,N,,35.3389,-97.4557,368.2,OK,MOORE 1.3 ENE,,,
US1OKKN0002,20151230,SNWD,38,,,N,,35.7317,-97.9711,372.5,OK,OKARCHE 0.4 NE,,,
US1OKLG0006,20151230,SNWD,0,T,,N,,35.8930,-97.4424,281.0,OK,GUTHRIE 3.7 NNW,,,
US1OKLG0014,20151230,SNWD,0,,,N,,35.7516,-97.4652,346.9,OK,EDMOND 6.2 NNW,,,
US1OKOK0048,20151230,SNWD,13,,,N,,35.4774,-97.2887,355.7,OK,CHOCTAW 1.4 WSW,,,
US1OKOS0004,20151230,SNWD,8,,,N,,36.3350,-96.0975,245.1,OK,SPERRY 6.7 WNW,,,
US1OKPH0001,20151230,SNWD,0,,,N,,34.1649,-95.5431,169.8,OK,ANTLERS 6.3 SE,,,
US1OKPY0010,20151230,SNWD,13,,,N,,36.1182,-96.7113,274.9,OK,YALE 0.6 WNW,,,
US1OKRG0011,20151230,SNWD,13,,,N,,36.3043,-95.7542,204.8,OK,CLAREMORE 7.5 W,,,
US1OKTL0028,20151230,SNWD,0,T,,N,,36.0114,-95.8097,217.9,OK,BROKEN ARROW 2.2 SW,,,
US1OKTL0030,20151230,SNWD,0,T,,N,,36.0256,-95.8107,211.5,OK,BROKEN ARROW 1.5 WSW,,,
US1OKTL0035,20151230,SNWD,3,,,N,,36.1483,-95.8618,195.4,OK,TULSA 3.4 ENE,,,
US1OKTL0042,20151230,SNWD,0,T,,N,,36.1003,-95.8136,235.6,OK,BROKEN ARROW 4.6 NNW,,,
US1ORBN0013,20151230,SNWD,0,,,N,,44.6383,-123.5772,263.0,OR,BLODGETT 1 N,,,
US1ORBN0032,20151230,SNWD,0,,,N,,44.5464,-123.2592,71.3,OR,CORVALLIS 1.9 SSE,,,
US1ORBN0036,20151230,SNWD,0,,,N,,44.6911,-123.1483,72.8,OR,NORTH ALBANY 2.7 NW,,,
US1ORCB0010,20151230,SNWD,0,T,,N,,45.8802,-123.2946,228.9,OR,VERNONIA 5.4 WNW,,,
US1ORCC0064,20151230,SNWD,64,,,N,,45.3483,-121.9466,420.3,OR,MOUNT HOOD VILLAGE 1.7 ESE,,,
US1ORCC0066,20151230,SNWD,0,,,N,,45.4340,-122.5036,180.4,OR,HAPPY VALLEY 1.7 ESE,,,
US1ORCK0003,20151230,SNWD,117,,,N,,44.3156,-120.6719,963.5,OR,PRINEVILLE 8.4 E,,,
US1ORCK0004,20151230,SNWD,25,,,N,,44.3224,-120.9120,896.1,OR,PRINEVILLE 4 NW,,,
US1ORCK0005,20151230,SNWD,10,,,N,,44.3223,-120.7946,916.8,OR,PRINEVILLE 2.6 ENE,,,
US1ORCY0001,20151230,SNWD,0,,,N,,42.0707,-124.2102,20.4,OR,BROOKINGS 4.2 ENE,,,
US1ORDG0012,20151230,SNWD,0,T,,N,,43.3087,-122.9396,496.2,OR,IDLEYLD PARK 4 ESE,,,
US1ORDG0046,20151230,SNWD,0,,,N,,43.1923,-123.4387,317.0,OR,ROSEBURG 4.5 WSW,,,
US1ORDS0001,20151230,SNWD,0,T,,N,,44.3358,-121.1997,877.2,OR,REDMOND 5.4 NNW,,,
US1ORDS0017,20151230,SNWD,191,,,N,,44.0704,-121.3568,1154.0,OR,BEND 2.3 WNW,,,
US1ORDS0029,20151230,SNWD,38,,,N,,44.0598,-121.3394,1127.5,OR,BEND 1.5 WSW,,,
US1ORDS0035,20151230,SNWD,76,,,N,,44.3061,-121.5825,986.0,OR,SISTERS 2.0 WNW,,,
US1ORDS0036,20151230,SNWD,0,T,,N,,44.3022,-121.4844,959.8,OR,SISTERS 3.2 ENE,,,
US1ORDS0039,20151230,SNWD,0,T,,N,,44.1374,-121.3409,1028.7,OR,BEND 5.1 NNW,,,
US1ORDS0043,20151230,SNWD,0,T,,N,,44.2516,-121.2066,947.6,OR,REDMOND 1.8 WSW,,,
US1ORGL0002,20151230,SNWD,76,,,N,,45.2583,-120.1645,841.9,OR,CONDON 1.8 NNE,,,
US1ORHR0002,20151230,SNWD,229,,,N,,45.5583,-121.5528,478.5,OR,PARKDALE 3.5 NE,,,
US1ORHR0005,20151230,SNWD,343,,,N,,45.5704,-121.5541,472.1,OR,HOOD RIVER 9.8 S,,,
US1ORHR0007,20151230,SNWD,13,,,N,,45.7003,-121.5321,160.6,OR,HOOD RIVER 0.8 SW,,,
US1ORJC0002,20151230,SNWD,0,,,N,,42.1794,-122.6764,634.6,OR,ASHLAND 1.4 ESE,,,
US1ORJC0005,20151230,SNWD,0,T,,N,,42.1783,-122.6881,667.5,OR,ASHLAND 1 SE,,,
US1ORJC0013,20151230,SNWD,0,,,N,,42.1944,-122.7185,602.9,OR,ASHLAND 1 WNW,,,
US1ORJC0016,20151230,SNWD,38,,,N,,42.6980,-122.6240,633.1,OR,PROSPECT 7 SW,,,
US1ORJC0025,20151230,SNWD,0,,,N,,42.1753,-122.6572,619.0,OR,ASHLAND 2.4 ESE,,,
US1ORJC0026,20151230,SNWD,0,,,N,,42.4334,-122.9869,431.9,OR,CENTRAL POINT 5.7 NW,,,
US1ORJC0027,20151230,SNWD,0,T,,N,,42.2763,-123.1386,520.9,OR,JACKSONVILLE 8.9 WSW,,,
US1ORJC0038,20151230,SNWD,0,,,N,,42.2742,-122.8941,518.8,OR,MEDFORD 5.0 SSW,,,
US1ORJC0042,20151230,SNWD,127,,,N,,42.1589,-122.6616,934.8,OR,ASHLAND 2.9 SE,,,
US1ORJC0062,20151230,SNWD,51,,,N,,42.5069,-123.0890,598.3,OR,GOLD HILL 5.4 NNW,,,
US1ORJC0076,20151230,SNWD,43,,,N,,42.5950,-123.1789,463.3,OR,ROGUE RIVER 11.0 N,,,
US1ORJF0001,20151230,SNWD,0,T,,N,,44.7203,-121.1736,727.3,OR,MADRAS 6.6 NNW,,,
US1ORJF0005,20151230,SNWD,0,T,,N,,44.4495,-121.2943,856.8,OR,TERREBONNE 9.4 NW,,,
US1ORJS0010,20151230,SNWD,0,,,N,,42.3573,-123.2900,489.5,OR,GRANTS PASS 6.1 SSE,,,
US1ORKL0004,20151230,SNWD,102,,,N,,42.1568,-121.6353,1251.5,OR,KLAMATH FALLS 8 SE,,,
US1ORKL0005,20151230,SNWD,318,,,N,,42.2097,-121.7069,1307.6,OR,KLAMATH FALLS 3.4 ESE,,,
US1ORKL0014,20151230,SNWD,559,,,N,,42.3005,-121.4081,1358.8,OR,BONANZA 7.0 N,,,
US1ORKL0018,20151230,SNWD,318,,,N,,42.1183,-121.9236,1252.4,OR,KENO 0.6 SSE,,,
US1ORLA0007,20151230,SNWD,0,,,N,,44.0975,-123.0936,119.2,OR,EUGENE 3.2 NNE,,,
US1ORLA0017,20151230,SNWD,0,,,N,,44.0511,-123.0359,140.5,OR,SPRINGFIELD 2.9 W,,,
US1ORLA0025,20151230,SNWD,0,,,N,,44.1261,-122.9139,157.9,OR,SPRINGFIELD 5.9 NNE,,,
US1ORLA0051,20151230,SNWD,0,,,N,,44.0231,-123.1403,249.0,OR,EUGENE 2.5 SW,,,
US1ORLA0065,20151230,SNWD,0,,,N,,44.0390,-122.8500,365.8,OR,SPRINGFIELD 6.4 E,,,
US1ORLA0076,20151230,SNWD,0,,,N,,43.9956,-124.1150,20.7,OR,FLORENCE 0.9 NW,,,
US1ORLA0077,20151230,SNWD,216,,,N,,43.7997,-122.4156,720.2,OR,OAKRIDGE 4.6 NE,,,
US1ORLA0169,20151230,SNWD,0,,,N,,44.0826,-123.4309,135.0,OR,ELMIRA 3.9 WNW,,,
US1ORLN0003,20151230,SNWD,0,,,N,,44.6110,-123.0853,69.5,OR,ALBANY 0.5 SE,,,
US1ORLN0006,20151230,SNWD,0,,,N,,44.3968,-122.6840,196.9,OR,SWEET HOME 1.0 ESE,,,
US1ORLN0012,20151230,SNWD,0,,,N,,44.7571,-122.6245,518.2,OR,LYONS 1.6 SSW,,,
US1ORLN0016,20151230,SNWD,0,,,N,,44.5164,-122.9171,109.1,OR,LEBANON 1.4 SSW,,,
US1ORLN0020,20151230,SNWD,76,,,N,,44.7475,-122.6069,507.8,OR,LYONS 2.1 S,,,
US1ORLN0042,20151230,SNWD,0,,,N,,44.6022,-123.0844,72.5,OR,ALBANY 1.1 SSE,,,
US1ORMH0003,20151230,SNWD,114,,,N,,44.2559,-117.5293,810.8,OR,BROGAN 0.9 NW,,,
US1ORMN0016,20151230,SNWD,0,,,N,,44.8353,-122.6836,331.9,OR,STAYTON 6 ENE,,,
US1ORMN0044,20151230,SNWD,0,,,N,,44.8745,-123.0444,138.7,OR,SALEM 3.6 SSW,,,
US1ORMT0002,20151230,SNWD,0,T,,N,,45.5276,-122.2880,173.7,OR,TROUTDALE 5.0 E,,,
US1ORMT0015,20151230,SNWD,0,,,N,,45.4681,-122.6813,98.5,OR,PORTLAND 7 SW,,,
US1ORPK0031,20151230,SNWD,0,,,N,,44.7591,-123.2325,107.3,OR,MONMOUTH 6.3 S,,,
US1ORUM0001,20151230,SNWD,0,T,,N,,45.6634,-118.7897,373.7,OR,PENDLETON 0.5 SSW,,,
US1ORUM0011,20151230,SNWD,3,,,N,,45.6745,-118.8079,349.3,OR,PENDLETON 1.0 WNW,,,
US1ORUM0019,20151230,SNWD,0,T,,N,,45.7421,-119.1940,195.1,OR,ECHO 0.1 E,,,
US1ORUN0001,20151230,SNWD,432,,,N,,45.7056,-117.9083,875.7,OR,ELGIN 9.8 N,,,
US1ORWL0006,20151230,SNWD,114,,,N,,45.4737,-117.3826,1047.6,OR,LOSTINE 2.4 ESE,,,
US1ORWS0007,20151230,SNWD,0,,,N,,45.4788,-122.7692,78.0,OR,RALEIGH HILLS 0.8 WSW,,,
US1ORWS0030,20151230,SNWD,0,,,N,,45.3684,-122.7664,84.4,OR,TUALATIN 0.6 SSE,,,
US1ORWS0031,20151230,SNWD,0,,,N,,45.4662,-122.8088,88.1,OR,BEAVERTON 0.7 SSE,,,
US1ORWS0060,20151230,SNWD,0,,,N,,45.4060,-122.8780,38.1,OR,BEAVERTON 5.6 SSW,,,
US1ORWS0096,20151230,SNWD,0,,,N,,45.3800,-122.8716,86.9,OR,SHERWOOD 2.0 NW,,,
US1ORYM0001,20151230,SNWD,0,,,N,,45.4000,-123.1830,89.9,OR,GASTON 3.2 SW,,,
US1PAAD0003,20151230,SNWD,0,,,N,,40.0014,-77.1089,189.6,PA,YORK SPRINGS 0.7 SE,,,
US1PABD0001,20151230,SNWD,0,,,N,,39.9539,-78.3609,415.1,PA,EVERETT 4.1 S,,,
US1PABD0004,20151230,SNWD,0,,,N,,39.7811,-78.4334,365.2,PA,RAINSBURG 9.0 SSE,,,
US1PABD0005,20151230,SNWD,0,,,N,,39.9575,-78.5638,387.1,PA,RAINSBURG 5.0 NNW,,,
US1PABD0011,20151230,SNWD,0,,,N,,40.0221,-78.4381,362.4,PA,EVERETT 3.9 W,,,
US1PABR0002,20151230,SNWD,0,,,N,,40.3162,-75.9887,97.5,PA,READING 3.5 SW,,,
US1PABR0017,20151230,SNWD,0,,,N,,40.3889,-75.9396,81.7,PA,READING 3.5 NNW,,,
US1PACB0012,20151230,SNWD,0,,,N,,40.7790,-75.7113,159.1,PA,BOWMANSTOWN 3.0 WSW,,,
US1PACB0016,20151230,SNWD,0,,,N,,40.8858,-75.7332,324.0,PA,JIM THORPE 1.1 NNE,,,
US1PACN0003,20151230,SNWD,0,,,N,,40.8067,-77.8167,334.1,PA,STATE COLLEGE 2.4 ENE,,,
US1PACN0018,20151230,SNWD,0,,,N,,40.7912,-78.0118,419.1,PA,PORT MATILDA 2.2 ESE,,,
US1PAEL0001,20151230,SNWD,0,,,N,,41.4107,-78.5348,554.1,PA,ST. MARYS 1.7 SE,,,
US1PAER0002,20151230,SNWD,0,,,N,,42.0609,-80.1526,268.8,PA,ERIE 5.6 SW,,,
US1PAER0005,20151230,SNWD,0,,,N,,42.2206,-79.8551,230.4,PA,NORTH EAST 1.2 WNW,,,
US1PAFN0001,20151230,SNWD,0,,,N,,39.7866,-77.7253,184.1,PA,GREENCASTLE 0.3 SSE,,,
US1PAFY0006,20151230,SNWD,0,,,N,,39.8100,-79.5555,559.9,PA,FARMINGTON 0.5 ENE,,,
US1PALY0002,20151230,SNWD,0,,,N,,41.2571,-77.0085,178.0,PA,WILLIAMSPORT 2.0 NE,,,
US1PALZ0024,20151230,SNWD,0,,,N,,41.2949,-75.8682,170.1,PA,FORTY FORT 0.4 NNE,,,
US1PAMN0009,20151230,SNWD,0,T,,N,,41.0578,-75.0796,163.4,PA,EAST STROUDSBURG 6.5 NE,,,
US1PASS0016,20151230,SNWD,0,T,,N,,41.8554,-75.7111,428.9,PA,NEW MILFORD 1.6 SSE,,,
US1PAYR0017,20151230,SNWD,0,,,N,,39.9965,-76.7533,126.5,PA,YORK 2.5 NNW,,,
US1RINW0007,20151230,SNWD,0,,,N,,41.5090,-71.1590,23.8,RI,LITTLE COMPTON 0.6 E,,,
US1RIPR0032,20151230,SNWD,0,T,,N,,41.8427,-71.3852,23.5,RI,PROVIDENCE 2.3 NE,,,
US1RIPR0033,20151230,SNWD,13,,,N,,41.8889,-71.5603,94.8,RI,GREENVILLE 0.7 NNW,,,
US1RIWS0019,20151230,SNWD,0,,,N,,41.5508,-71.6346,127.7,RI,RICHMOND 4.4 NNE,,,
US1SCBF0002,20151230,SNWD,0,,,N,,32.2529,-80.7350,3.0,SC,HILTON HEAD ISLAND 4.0 N,,,
US1SCGV0009,20151230,SNWD,0,,,N,,34.9814,-82.3047,303.0,SC,TAYLORS 4.6 N,,,
US1SCLX0035,20151230,SNWD,0,,,N,,34.0151,-81.1920,78.9,SC,LEXINGTON 2.9 NE,,,
US1SCOC0004,20151230,SNWD,0,,,N,,34.9055,-83.0302,342.3,SC,SALEM 3.1 WNW,,,
US1SCRC0012,20151230,SNWD,0,,,N,,34.1359,-80.8886,109.1,SC,COLUMBIA 6.7 N,,,
US1SCSM0013,20151230,SNWD,0,,,N,,33.9471,-80.3901,54.9,SC,SUMTER 0.2 NE,,,
US1SCSP0011,20151230,SNWD,0,,,N,,34.9640,-82.1940,285.0,SC,LYMAN 4.1 WNW,,,
US1SDBF0001,20151230,SNWD,152,,,N,,44.0800,-99.1300,499.3,SD,GANN VALLEY 7.8 WNW,,,
US1SDBK0001,20151230,SNWD,229,,,N,,44.2666,-96.8012,494.1,SD,BROOKINGS 2.8 SSW,,,
US1SDBK0002,20151230,SNWD,203,,,N,,44.5309,-96.5227,559.9,SD,ASTORIA 2.2 SSE,,,
US1SDBK0007,20151230,SNWD,203,,,N,,44.3039,-96.7878,502.9,SD,BROOKINGS 0.2 SSW,,,
US1SDBL0010,20151230,SNWD,152,,,N,,43.7051,-99.3773,500.8,SD,CHAMBERLAIN 7.5 SSW,,,
US1SDBN0003,20151230,SNWD,279,,,N,,43.3158,-101.3851,876.9,SD,MARTIN 19.6 ENE,,,
US1SDBR0001,20151230,SNWD,127,,,N,,45.4810,-98.4732,395.6,SD,ABERDEEN 1.0 NNE,,,
US1SDBR0038,20151230,SNWD,102,,,N,,45.4505,-98.5086,398.4,SD,ABERDEEN 1.5 SW,,,
US1SDBT0004,20151230,SNWD,152,,,N,,44.7333,-103.3667,862.0,SD,NEWELL 2.8 ENE,,,
US1SDBT0010,20151230,SNWD,254,,,N,,44.7437,-103.2905,853.1,SD,NEWELL 6.5 ENE,,,
US1SDCD0008,20151230,SNWD,102,,,N,,44.9074,-97.1116,534.3,SD,WATERTOWN 2.7 E,,,
US1SDCP0001,20151230,SNWD,76,,,N,,45.7300,-100.0600,513.9,SD,MOUND CITY 0.4 ENE,,,
US1SDCY0010,20151230,SNWD,254,,,N,,42.7688,-96.9067,348.4,SD,VERMILLION 1.4 SE,,,
US1SDDV0007,20151230,SNWD,152,,,N,,43.7125,-98.0142,399.9,SD,MITCHELL 1.7 SE,,,
US1SDED0005,20151230,SNWD,89,,,N,,45.4547,-99.3363,554.1,SD,ROSCOE 0.3 NNW,,,
US1SDFR0021,20151230,SNWD,127,,,N,,43.2987,-103.8348,1069.8,SD,EDGEMONT 0.4 W,,,
US1SDGY0001,20151230,SNWD,152,,,N,,43.1110,-99.4947,678.8,SD,DALLAS 8.8 S,,,
US1SDGY0012,20151230,SNWD,229,,,N,,43.0003,-99.2287,645.0,SD,HERRICK 8.2 SSW,,,
US1SDGY0015,20151230,SNWD,152,,,N,,43.1411,-99.3541,627.9,SD,BURKE 4.2 SW,,,
US1SDHG0010,20151230,SNWD,216,,,N,,44.3546,-100.3237,436.5,SD,PIERRE 1.3 S,,,
US1SDJN0004,20151230,SNWD,279,,,N,,43.7201,-100.6834,550.2,SD,MURDO 11.8 S,,,
US1SDKY0005,20151230,SNWD,127,,,N,,44.3839,-97.5462,522.7,SD,DE SMET 0.2 SSE,,,
US1SDLW0006,20151230,SNWD,292,,,N,,44.2781,-103.8092,1791.9,SD,LEAD 5.5 SSW,,,
US1SDLW0015,20151230,SNWD,89,,,N,,44.4882,-103.8493,1144.2,SD,SPEARFISH 0.1 WSW,,,
US1SDLY0026,20151230,SNWD,267,,,N,,43.9072,-99.5256,547.4,SD,RELIANCE 4.2 ENE,,,
US1SDMD0001,20151230,SNWD,76,,,N,,44.2318,-103.0345,883.9,SD,BOX ELDER 8.0 NNE,,,
US1SDMD0032,20151230,SNWD,102,,,N,,44.2307,-103.2966,981.2,SD,PIEDMONT 4.6 E,,,
US1SDMH0001,20151230,SNWD,330,,,N,,43.5236,-96.6678,461.2,SD,SIOUX FALLS 5.0 SE ARPT,,,
